#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
10.0,9312.0,21500.0,Mobiliario,10.0,9.0,2.0,100.0,,100.0,
10.0,9312.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,1000.0,,1000.0,324.69
10.0,9312.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,1000.0,,1000.0,
10.0,9312.0,23010.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9312.0,23020.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9312.0,23110.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9312.0,23120.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9321.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,75532.52,,75532.52,54380.93
10.0,9321.0,12001.0,Sueldos del Grupo A2,10.0,9.0,1.0,68739.69,,68739.69,76892.71
10.0,9321.0,12003.0,Sueldos del Grupo C1,10.0,9.0,1.0,10483.49,,10483.49,4942.42
10.0,9321.0,12004.0,Sueldos del Grupo C2,10.0,9.0,1.0,59397.66,,59397.66,65192.18
10.0,9321.0,12006.0,Trienios,10.0,9.0,1.0,29820.28,,29820.28,32124.71
10.0,9321.0,12009.0,Gestión tributaria y recaudación.Otras retribuciones básicas,10.0,9.0,1.0,,,,48.03
10.0,9321.0,12100.0,Complemento de destino,10.0,9.0,1.0,118651.44,,118651.44,114620.22
10.0,9321.0,12101.0,Complemento específico,10.0,9.0,1.0,235248.43,,235248.43,235280.37
10.0,9321.0,12103.0,Gestión tributaria y recaudación Otros complementos,10.0,9.0,1.0,1251.48,,1251.48,
10.0,9321.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,789732.82,,789732.82,711537.54
10.0,9321.0,13001.0,Gestión tributaria y recaudación.Horas extraordinarias,10.0,9.0,1.0,,,,210.0
10.0,9321.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,58817.71,,58817.71,49225.28
10.0,9321.0,13100.0,Gestión tributaria y recaudación.Laboral Temporal,10.0,9.0,1.0,,,,6137.47
10.0,9321.0,13102.0,Gestión tributaria y recaudación.Otras remuneraciones,10.0,9.0,1.0,,,,31.93
10.0,9321.0,16000.0,Gestión tributaria y recaudación Seguridad Social,10.0,9.0,1.0,461264.7,,461264.7,430371.43
10.0,9321.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,500.0,,500.0,
10.0,9321.0,21500.0,Mobiliario,10.0,9.0,2.0,500.0,,500.0,
10.0,9321.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,18000.0,,18000.0,13118.15
10.0,9321.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,500.0,,500.0,
10.0,9321.0,22201.0,Postales,10.0,9.0,2.0,500000.0,,500000.0,715339.8
10.0,9321.0,22602.0,Publicidad y propaganda,10.0,9.0,2.0,,,,2715.3
10.0,9321.0,22603.0,Publicación en Diarios Oficiales,10.0,9.0,2.0,100000.0,,100000.0,167188.93
10.0,9321.0,22604.0,"Jurídicos, contenciosos",10.0,9.0,2.0,,,,15.59
10.0,9321.0,22706.0,Estudios y trabajos técnicos,10.0,9.0,2.0,250000.0,,250000.0,54176.44
10.0,9321.0,22708.0,Gestión tributaria y recaudación.Servicios de recaudación a favor de la entidad,10.0,9.0,2.0,,,,6434.79
10.0,9321.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,10.0,9.0,2.0,90000.0,,90000.0,29639.11
10.0,9321.0,23010.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9321.0,23020.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9321.0,23110.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9321.0,23120.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9321.0,48927.0,Otras Transferencias,10.0,9.0,4.0,16930.0,,16930.0,16929.17
10.0,9321.0,62500.0,Gestión tributaria y recaudación Mobiliario,10.0,9.0,6.0,100000.0,,100000.0,10239.62
10.0,9321.0,62602.0,Equipos ofimáticos,10.0,9.0,6.0,100000.0,,100000.0,4124.47
10.0,9321.0,94100.0,Devolución de fianzas,10.0,9.0,9.0,60000.0,,60000.0,55700.11
10.0,9322.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,31053.4,,31053.4,26025.39
10.0,9322.0,12006.0,Trienios,10.0,9.0,1.0,3950.94,,3950.94,3619.67
10.0,9322.0,12100.0,Complemento de destino,10.0,9.0,1.0,19814.48,,19814.48,18039.81
10.0,9322.0,12101.0,Complemento específico,10.0,9.0,1.0,43047.06,,43047.06,41882.75
10.0,9322.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,22251.32,,22251.32,22793.45
10.0,9322.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,5354.4,,5354.4,542.13
10.0,9322.0,16000.0,Tribunal Económico Administrativo de Móstoles Seguridad Social,10.0,9.0,1.0,29888.21,,29888.21,30738.48
10.0,9322.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,300.0,,300.0,
10.0,9322.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,500.0,,500.0,579.2
10.0,9322.0,22604.0,"Jurídicos, contenciosos",10.0,9.0,2.0,,,,
10.0,9322.0,22606.0,"Reuniones, conferencias y cursos",10.0,9.0,2.0,3100.0,,3100.0,
10.0,9322.0,23005.0,Dietas Tribunal Económico Administrativo,10.0,9.0,2.0,33202.08,,33202.08,33406.21
10.0,9341.0,12000.0,Sueldos del Grupo A1,10.0,9.0,1.0,46580.1,,46580.1,43994.99
10.0,9341.0,12004.0,Sueldos del Grupo C2,10.0,9.0,1.0,16779.0,,16779.0,16757.16
10.0,9341.0,12006.0,Trienios,10.0,9.0,1.0,17736.6,,17736.6,17134.99
10.0,9341.0,12100.0,Complemento de destino,10.0,9.0,1.0,37027.06,,37027.06,37007.63
10.0,9341.0,12101.0,Complemento específico,10.0,9.0,1.0,78169.42,,78169.42,78245.77
10.0,9341.0,13000.0,Retribuciones básicas,10.0,9.0,1.0,102965.7,,102965.7,101354.01
10.0,9341.0,13002.0,Otras remuneraciones,10.0,9.0,1.0,4526.48,,4526.48,2215.88
10.0,9341.0,16000.0,Tesorería Seguridad Social,10.0,9.0,1.0,88507.95,,88507.95,87909.93
10.0,9341.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",10.0,9.0,2.0,450.0,,450.0,425.4
10.0,9341.0,22000.0,Ordinario no inventariable,10.0,9.0,2.0,500.0,,500.0,
10.0,9341.0,22001.0,"Prensa, revistas, libros y otras publicaciones",10.0,9.0,2.0,300.0,,300.0,
10.0,9341.0,23010.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9341.0,23020.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9341.0,23110.0,Del personal directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9341.0,23120.0,Del personal no directivo,10.0,9.0,2.0,100.0,,100.0,
10.0,9341.0,35900.0,Otros gastos financieros,10.0,9.0,3.0,3000.0,,3000.0,20449.82
11.0,2411.0,12000.0,Sueldos del Grupo A1,11.0,2.0,1.0,621.07,,621.07,
11.0,2411.0,12100.0,Complemento de destino,11.0,2.0,1.0,326.44,,326.44,
11.0,2411.0,12101.0,Complemento específico,11.0,2.0,1.0,551.39,,551.39,
11.0,2411.0,13000.0,Retribuciones básicas,11.0,2.0,1.0,51460.54,,51460.54,52194.06
11.0,2411.0,13002.0,Otras remuneraciones,11.0,2.0,1.0,2263.24,,2263.24,1131.62
11.0,2411.0,16000.0,Promoción Económica Seguridad Social,11.0,2.0,1.0,22627.86,,22627.86,18092.4
11.0,2411.0,22001.0,"Promoción Económica.Prensa, revistas, libros y otras publicaciones",11.0,2.0,2.0,,,,573.2
11.0,2411.0,22605.0,Gastos de comunidad de propietarios,11.0,2.0,2.0,7840.0,,7840.0,
11.0,2411.0,22799.0,Promoción Económica.Otros trabajos realizados por otras empresas y profesionales,11.0,2.0,2.0,,200000.0,200000.0,168908.57
11.0,2411.0,44001.0,Empresa Municipal de Promoción Económica (EMPESA),11.0,2.0,4.0,1372000.0,,1372000.0,1372000.0
11.0,2411.0,44002.0,Ferias y Promoción del Emprendimiento,11.0,2.0,4.0,532200.0,-200000.0,332200.0,310000.0
11.0,2411.0,48900.0,U.G.T.,11.0,2.0,4.0,22540.0,,22540.0,
11.0,2411.0,48901.0,CC.OO.,11.0,2.0,4.0,22540.0,,22540.0,
11.0,2412.0,14300.0,Casas de Oficios Otro personal,11.0,2.0,1.0,133853.62,449675.93,583529.55,377811.83
11.0,2412.0,14302.0,Casas de Oficios.Otras remuneraciones,11.0,2.0,1.0,,138829.45,138829.45,75630.12
11.0,2412.0,16000.0,Casas de Oficios Seguridad Social,11.0,2.0,1.0,40162.22,144979.06,185141.28,106248.27
11.0,2412.0,20300.0,"Arrendamientos de maquinaria, instalación y utillaje",11.0,2.0,2.0,,,,11044.8
11.0,2412.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",11.0,2.0,2.0,800.0,,800.0,10200.34
11.0,2412.0,22000.0,Ordinario no inventariable,11.0,2.0,2.0,4000.0,,4000.0,8654.11
11.0,2412.0,22001.0,"Prensa, revistas, libros y otras publicaciones",11.0,2.0,2.0,4000.0,,4000.0,11321.87
11.0,2412.0,22104.0,Vestuario,11.0,2.0,2.0,3500.0,,3500.0,6089.0
11.0,2412.0,22106.0,Productos farmacéuticos y material sanitario,11.0,2.0,2.0,400.0,,400.0,
11.0,2412.0,22114.0,Casas de Oficios.Materiales de talleres,11.0,2.0,2.0,,,,483.5
11.0,2412.0,22199.0,Otros suministros,11.0,2.0,2.0,26424.8,127478.4,153903.2,70438.89
11.0,2412.0,22299.0,Casas de Oficios Otros gastos en comunicaciones,11.0,2.0,2.0,500.0,,500.0,
11.0,2412.0,22403.0,Primas de seguros otros riesgos,11.0,2.0,2.0,1300.0,,1300.0,1002.2
11.0,2412.0,22500.0,Tributos estatales,11.0,2.0,2.0,,,,100.0
11.0,2412.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,11.0,2.0,2.0,,,,18585.3
11.0,2413.0,14300.0,Talleres de Empleo Otro personal,11.0,2.0,1.0,757702.87,267307.29,1025010.16,1087972.48
11.0,2413.0,14302.0,Talleres de Empleo.Otras remuneraciones,11.0,2.0,1.0,,989569.68,989569.68,196614.29
11.0,2413.0,16000.0,Seguridad Social,11.0,2.0,1.0,84089.79,159836.07,243925.86,138371.64
11.0,2413.0,20400.0,Arrendamientos de material de transporte,11.0,2.0,2.0,7600.0,,7600.0,
11.0,2413.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",11.0,2.0,2.0,5000.0,,5000.0,
11.0,2413.0,22000.0,Ordinario no inventariable,11.0,2.0,2.0,3000.0,,3000.0,16363.89
11.0,2413.0,22001.0,"Prensa, revistas, libros y otras publicaciones",11.0,2.0,2.0,6000.0,,6000.0,7819.27
11.0,2413.0,22104.0,Vestuario,11.0,2.0,2.0,8000.0,,8000.0,22342.56
11.0,2413.0,22105.0,Talleres de Empleo.Productos alimenticios,11.0,2.0,2.0,,,,5104.72
11.0,2413.0,22106.0,Productos farmacéuticos y material sanitario,11.0,2.0,2.0,250.0,,250.0,
11.0,2413.0,22199.0,Otros suministros,11.0,2.0,2.0,46410.8,192329.42,238740.22,60702.63
11.0,2413.0,22403.0,Talleres de Empleo Primas de seguros otros riesgos,11.0,2.0,2.0,3000.0,,3000.0,
11.0,2413.0,22602.0,Publicidad y propaganda,11.0,2.0,2.0,1000.0,,1000.0,1935.2
11.0,2413.0,22699.0,Otros gastos diversos,11.0,2.0,2.0,,,,1369.96
11.0,2413.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,11.0,2.0,2.0,5000.0,,5000.0,19783.08
11.0,2413.0,23120.0,Del personal no directivo,11.0,2.0,2.0,1000.0,,1000.0,24.6
12.0,2111.0,15000.0,Productividad,12.0,2.0,1.0,1050000.0,-40000.0,1010000.0,867646.52
12.0,2111.0,15100.0,Gratificaciones,12.0,2.0,1.0,20000.0,,20000.0,76904.68
12.0,2111.0,15400.0,"Fondo homologación, vertebración y v.p.t.",12.0,2.0,1.0,20000.0,,20000.0,
12.0,2111.0,15500.0,Modernización,12.0,2.0,1.0,82000.0,-80000.0,2000.0,
12.0,2111.0,15600.0,Ajustes técnicos,12.0,2.0,1.0,82000.0,-80000.0,2000.0,
12.0,2111.0,16104.0,Indemnizaciones al personal laboral por jubilaciones anticipadas,12.0,2.0,1.0,70000.0,,70000.0,
12.0,2111.0,16108.0,Indemnizaciones por jubilaciones anticipadas personal funcionario,12.0,2.0,1.0,180000.0,,180000.0,69362.33
12.0,2111.0,16200.0,Formación y perfeccionamiento del personal,12.0,2.0,1.0,170000.0,,170000.0,89498.89
12.0,2111.0,16202.0,Transporte de personal,12.0,2.0,1.0,20000.0,,20000.0,8599.0
12.0,2111.0,16204.0,Acción social,12.0,2.0,1.0,1350000.0,,1350000.0,1360887.93
12.0,2111.0,16205.0,Seguros,12.0,2.0,1.0,210000.0,,210000.0,116030.89
12.0,2111.0,16400.0,Pensiones y otras prestaciones económicas Complemento familiar,12.0,2.0,1.0,95000.0,,95000.0,97026.67
12.0,2111.0,83000.0,Pagas anticipadas y demás préstamos al personal,12.0,2.0,8.0,180303.63,,180303.63,152020.0
12.0,9223.0,12000.0,Sueldos del Grupo A1,12.0,9.0,1.0,16147.77,,16147.77,14677.32
12.0,9223.0,12006.0,Trienios,12.0,9.0,1.0,5971.0,,5971.0,5644.2
12.0,9223.0,12100.0,Complemento de destino,12.0,9.0,1.0,8487.32,,8487.32,8160.88
12.0,9223.0,12101.0,Complemento específico,12.0,9.0,1.0,14336.07,,14336.07,13784.68
12.0,9223.0,13000.0,Retribuciones básicas,12.0,9.0,1.0,120852.5,,120852.5,121737.99
12.0,9223.0,13002.0,Otras remuneraciones,12.0,9.0,1.0,12451.22,,12451.22,10166.49
12.0,9223.0,14303.0,Archivo General.Servicio Regional de Empleo. Otro Personal.,12.0,9.0,1.0,,36622.92,36622.92,10579.94
12.0,9223.0,16000.0,Archivo General Seguridad Social,12.0,9.0,1.0,61072.03,11755.92,72827.95,56797.84
12.0,9223.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",12.0,9.0,2.0,500.0,,500.0,
12.0,9223.0,22000.0,Ordinario no inventariable,12.0,9.0,2.0,2500.0,,2500.0,189.15
12.0,9223.0,22001.0,"Prensa, revistas, libros y otras publicaciones",12.0,9.0,2.0,2300.0,,2300.0,13113.53
12.0,9223.0,22704.0,"Custodia, depósito y almacenaje",12.0,9.0,2.0,15200.0,,15200.0,11745.34
12.0,9223.0,22706.0,Archivo General Estudios y trabajos técnicos,12.0,9.0,2.0,1000.0,,1000.0,
12.0,9223.0,22799.0,Archivo General Otros trabajos realizados por otras empresas y profesionales,12.0,9.0,2.0,1298.0,,1298.0,1593.0
12.0,9223.0,62300.0,"Maquinaria, instalaciones técnicas y utillaje",12.0,9.0,6.0,6825.0,,6825.0,
12.0,9223.0,62503.0,Estanterías para el Archivo Municipal,12.0,9.0,6.0,165000.0,,165000.0,
12.0,9223.0,62517.0,Archivo General Libros,12.0,9.0,6.0,11000.0,,11000.0,
12.0,9223.0,62602.0,Equipos ofimáticos,12.0,9.0,6.0,5700.0,,5700.0,
12.0,9223.0,63500.0,Mobiliario,12.0,9.0,6.0,2000.0,,2000.0,
12.0,9223.0,64110.0,Aplicaciones informáticas,12.0,9.0,6.0,16300.0,,16300.0,
12.0,9224.0,10100.0,Recursos Humanos Retribuciones básicas,12.0,9.0,1.0,3021.41,,3021.41,
12.0,9224.0,12003.0,Recursos Humanos Sueldos del Grupo C1,12.0,9.0,1.0,806.42,,806.42,
12.0,9224.0,12005.0,Sueldos del Grupo E,12.0,9.0,1.0,71257.22,,71257.22,62408.9
12.0,9224.0,12006.0,Trienios,12.0,9.0,1.0,17726.52,,17726.52,16131.67
12.0,9224.0,12100.0,Complemento de destino,12.0,9.0,1.0,37148.46,,37148.46,32029.48
12.0,9224.0,12101.0,Complemento específico,12.0,9.0,1.0,86236.44,,86236.44,86968.58
12.0,9224.0,13000.0,Retribuciones básicas,12.0,9.0,1.0,1842432.44,,1842432.44,1812037.96
12.0,9224.0,13001.0,Horas extraordinarias,12.0,9.0,1.0,3469.76,,3469.76,5718.0
12.0,9224.0,13002.0,Otras remuneraciones,12.0,9.0,1.0,127057.25,,127057.25,129567.34
12.0,9224.0,13100.0,Recursos Humanos Laboral Temporal,12.0,9.0,1.0,,,,28317.46
12.0,9224.0,13101.0,Recursos Humanos.Horas extraordinarias,12.0,9.0,1.0,,,,93.0
12.0,9224.0,13102.0,Recursos Humanos.Otras remuneraciones,12.0,9.0,1.0,,,,1715.63
12.0,9224.0,16000.0,Seguridad Social,12.0,9.0,1.0,736148.04,,736148.04,781993.33
12.0,9224.0,20400.0,Arrendamientos de material de transporte,12.0,9.0,2.0,4588.0,,4588.0,4580.88
12.0,9224.0,21300.0,"Recursos Humanos.Maquinaria, instalaciones técnicas y utillaje",12.0,9.0,2.0,,,,214.02
12.0,9224.0,22000.0,Ordinario no inventariable,12.0,9.0,2.0,2000.0,,2000.0,2651.31
12.0,9224.0,22001.0,"Prensa, revistas, libros y otras publicaciones",12.0,9.0,2.0,2000.0,,2000.0,4747.65
12.0,9224.0,22104.0,Vestuario,12.0,9.0,2.0,10000.0,,10000.0,8852.81
12.0,9224.0,22299.0,Recursos Humanos.Otros gastos en comunicaciones,12.0,9.0,2.0,,,,34.98
12.0,9224.0,22601.0,Atenciones protocolarias y representativas,12.0,9.0,2.0,20000.0,,20000.0,38268.35
12.0,9224.0,22602.0,Publicidad y propaganda,12.0,9.0,2.0,2000.0,,2000.0,
12.0,9224.0,22603.0,Publicación en Diarios Oficiales,12.0,9.0,2.0,1000.0,,1000.0,
12.0,9224.0,22604.0,"Recursos Humanos Jurídicos, contenciosos",12.0,9.0,2.0,2000.0,,2000.0,
12.0,9224.0,22706.0,Estudios y trabajos técnicos,12.0,9.0,2.0,20000.0,,20000.0,
12.0,9224.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,12.0,9.0,2.0,,,,2500.0
12.0,9224.0,23003.0,Dietas por asistencia a tribunales,12.0,9.0,2.0,1500.0,,1500.0,360.0
12.0,9224.0,23010.0,Del personal directivo,12.0,9.0,2.0,400.0,,400.0,
12.0,9224.0,23110.0,Recursos Humanos Del personal directivo,12.0,9.0,2.0,400.0,,400.0,
12.0,9224.0,23120.0,Del personal no directivo,12.0,9.0,2.0,400.0,,400.0,125.4
12.0,9224.0,48905.0,Otras transferencias,12.0,9.0,4.0,7200.0,,7200.0,
12.0,9224.0,64199.0,Recursos Humanos.Software aplicación nóminas y recursos humanos,12.0,9.0,6.0,,43360.81,43360.81,
12.0,9225.0,13000.0,Retribuciones básicas,12.0,9.0,1.0,168433.87,,168433.87,110436.98
12.0,9225.0,13002.0,Otras remuneraciones,12.0,9.0,1.0,14827.52,,14827.52,16526.37
12.0,9225.0,13100.0,Salud Laboral Laboral Temporal,12.0,9.0,1.0,33810.98,,33810.98,21563.07
12.0,9225.0,13102.0,Salud Laboral Otras remuneraciones,12.0,9.0,1.0,3096.94,,3096.94,736.2
12.0,9225.0,16000.0,Salud Laboral Seguridad Social,12.0,9.0,1.0,75353.68,,75353.68,44648.74
12.0,9225.0,21300.0,"Maquinaria, instalaciones técnicas y utillaje",12.0,9.0,2.0,7000.0,,7000.0,3197.07
12.0,9225.0,21500.0,Mobiliario,12.0,9.0,2.0,1.0,,1.0,
12.0,9225.0,22000.0,Ordinario no inventariable,12.0,9.0,2.0,700.0,,700.0,
12.0,9225.0,22001.0,"Prensa, revistas, libros y otras publicaciones",12.0,9.0,2.0,1000.0,,1000.0,
12.0,9225.0,22106.0,Productos farmacéuticos y material sanitario,12.0,9.0,2.0,2000.0,,2000.0,
12.0,9225.0,22701.0,Seguridad,12.0,9.0,2.0,,,,885.38
12.0,9225.0,22799.0,Otros trabajos realizados por otras empresas y profesionales,12.0,9.0,2.0,84658.0,,84658.0,55939.21
12.0,9231.0,12000.0,Registro y Estadistica.Sueldos del Grupo A1,12.0,9.0,1.0,,,,14677.32
12.0,9231.0,12003.0,Sueldos del Grupo C1,12.0,9.0,1.0,10483.49,,10483.49,9884.84
12.0,9231.0,12004.0,Sueldos del Grupo C2,12.0,9.0,1.0,17450.16,,17450.16,16757.16
12.0,9231.0,12006.0,Trienios,12.0,9.0,1.0,5482.96,,5482.96,6357.27
12.0,9231.0,12100.0,Complemento de destino,12.0,9.0,1.0,14630.03,,14630.03,22228.22
12.0,9231.0,12101.0,Complemento específico,12.0,9.0,1.0,33421.54,,33421.54,46550.44
12.0,9231.0,13000.0,Retribuciones básicas,12.0,9.0,1.0,172617.64,,172617.64,145954.21
12.0,9231.0,13001.0,Registro y Estadistica.Horas extraordinarias,12.0,9.0,1.0,,,,3740.0
12.0,9231.0,13002.0,Otras remuneraciones,12.0,9.0,1.0,14666.44,,14666.44,5304.44
12.0,9231.0,13100.0,Registro y Estadistica.Laboral Temporal,12.0,9.0,1.0,,,,11812.57
12.0,9231.0,13101.0,Registro y Estadistica.Horas extraordinarias,12.0,9.0,1.0,,,,255.0
12.0,9231.0,13102.0,Registro y Estadistica.Otras remuneraciones,12.0,9.0,1.0,,,,964.56
12.0,9231.0,16000.0,Registro y Estadistica Seguridad Social,12.0,9.0,1.0,94267.66,,94267.66,99701.43
